id,title,journal,achievement_level,talent_pool_use,year,doi,paper_url,url,source,source_api_url,first_author_name,corresponding_author_names_json,authors_json,affiliations_json,created_at,updated_at
2581,How much do attitudinal variables improve travel demand models? Evaluation using an overlap sample from an attitude-rich survey and the 2017 National Household Travel Survey,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.104998,https://doi.org/10.1016/j.tra.2026.104998,https://doi.org/10.1016/j.tra.2026.104998,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.104998,Ilsu Kim,"[""Ilsu Kim""]","[{""name"": ""Ilsu Kim"", ""orcid"": ""https://orcid.org/0000-0001-6517-363X"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Patricia L. Mokhtarian"", ""orcid"": ""https://orcid.org/0000-0001-7104-499X"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]","[""Georgia Institute of Technology""]",2026-05-23 03:40:21,2026-05-23 03:40:21
2557,"How the built environment shapes vehicle entry behavior in car-free zones: a case study of Ghent, Belgium",TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105057,https://doi.org/10.1016/j.tra.2026.105057,https://doi.org/10.1016/j.tra.2026.105057,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105057,Hongkai Gu,"[""Hongkai Gu""]","[{""name"": ""Hongkai Gu"", ""orcid"": ""https://orcid.org/0000-0003-2978-1325"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Yingpeng Li"", ""orcid"": ""https://orcid.org/0000-0002-0205-1579"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Wanghao Xiao"", ""orcid"": ""https://orcid.org/0000-0003-3938-5983"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Lars De Sloover"", ""orcid"": ""https://orcid.org/0000-0001-6066-814X"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Nico Van de Weghe"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Frank Witlox"", ""orcid"": ""https://orcid.org/0000-0002-8966-6823"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Haosheng Huang"", ""orcid"": ""https://orcid.org/0000-0001-8399-3607"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
807,Hydrogen-powered aviation: What do we know and where do we go?,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105067,https://doi.org/10.1016/j.tra.2026.105067,https://doi.org/10.1016/j.tra.2026.105067,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105067,Zahra Jaffary,"[""Yahua Zhang""]","[{""name"": ""Zahra Jaffary"", ""orcid"": ""https://orcid.org/0009-0008-8085-1580"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Yahua Zhang"", ""orcid"": ""https://orcid.org/0000-0003-1522-3402"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Zhifang Wu"", ""orcid"": ""https://orcid.org/0000-0001-5701-4428"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Kun Wang"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Xiaowen Fu"", ""orcid"": ""https://orcid.org/0000-0002-1925-046X"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Yifei Cai"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]","[""University College of Aviation and Technology"", ""UCL Australia"", ""The University of Adelaide"", ""Hong Kong Polytechnic University""]",2026-05-22 08:50:40,2026-05-23 03:40:21
2586,Impact of personal vehicle emission tax policy and Pareto-improving strategies on travel and urban performance,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.104999,https://doi.org/10.1016/j.tra.2026.104999,https://doi.org/10.1016/j.tra.2026.104999,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.104999,Yao Li,"[""Yao Li""]","[{""name"": ""Yao Li"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Haonan He"", ""orcid"": ""https://orcid.org/0000-0002-1789-6259"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Jiancheng Long"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Haoxiang Liu"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Shuai Wang"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
2572,Integrated planning of vertiports and vertipads infrastructure for Urban Air Mobility,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105027,https://doi.org/10.1016/j.tra.2026.105027,https://openalex.org/W7155540546,openalex,https://openalex.org/W7155540546,Ning Lyu,"[""Tao Feng""]","[{""name"": ""Ning Lyu"", ""author_id"": ""https://openalex.org/A5134516264"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": [""Hiroshima University""]}, {""name"": ""Tao Feng"", ""author_id"": ""https://openalex.org/A5058581622"", ""position"": ""last"", ""is_corresponding"": true, ""affiliations"": [""Hiroshima University""]}]","[""Hiroshima University""]",2026-05-23 03:40:21,2026-05-23 03:40:21
2583,Investigating the formation mechanism of merging/diverging collision risk in short weaving segments: An integrated approach using spatial-temporal risk field and explainable machine learning,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105017,https://doi.org/10.1016/j.tra.2026.105017,https://doi.org/10.1016/j.tra.2026.105017,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105017,Guodong Ma,"[""Guodong Ma""]","[{""name"": ""Guodong Ma"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Baofeng Sun"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Zeyang Cheng"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Wenyu Yang"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Huxing Zhou"", ""orcid"": ""https://orcid.org/0000-0002-5979-3741"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Qibo Liu"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Zongqi Wang"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
2587,Is the mixed use city of short distances equally shorter for everybody? Evidence from the universe of Czech commuters,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105010,https://doi.org/10.1016/j.tra.2026.105010,https://doi.org/10.1016/j.tra.2026.105010,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105010,Lukas Makovsky,"[""Lukas Makovsky""]","[{""name"": ""Lukas Makovsky"", ""orcid"": ""https://orcid.org/0009-0000-9607-2495"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
2570,Land use optimization in coastal city: driven by port-industry-city integration,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105033,https://doi.org/10.1016/j.tra.2026.105033,https://openalex.org/W7160194741,openalex,https://openalex.org/W7160194741,Erzhuo Zhang,"[""Erzhuo Zhang""]","[{""name"": ""Erzhuo Zhang"", ""author_id"": ""https://openalex.org/A5109797953"", ""position"": ""first"", ""is_corresponding"": true, ""affiliations"": []}, {""name"": ""Peng Jia"", ""author_id"": ""https://openalex.org/A5135181866"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Zhongzhen Yang"", ""author_id"": ""https://openalex.org/A5135215982"", ""position"": ""middle"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Jiannan Cheng"", ""author_id"": ""https://openalex.org/A5026534595"", ""position"": ""last"", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
2551,Mass balance or book and claim? Capacity allocation of sustainable aviation fuel among competing airlines,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105039,https://doi.org/10.1016/j.tra.2026.105039,https://doi.org/10.1016/j.tra.2026.105039,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105039,Xiaoxu Chen,"[""Xin Wen""]","[{""name"": ""Xiaoxu Chen"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Lipan Feng"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Xiaoqian Sun"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Hoi-Lam Ma"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Xin Wen"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]","[""Hong Kong Polytechnic University"", ""South China University of Technology"", ""Beihang University"", ""Hang Seng University of Hong Kong"", ""University of Hong Kong""]",2026-05-23 03:40:21,2026-05-23 03:40:21
2559,Microtransit revenue management informed by citywide travel demand and joint subscription–mode choice modeling,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105046,https://doi.org/10.1016/j.tra.2026.105046,https://doi.org/10.1016/j.tra.2026.105046,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105046,Xiyuan Ren,"[""Xiyuan Ren""]","[{""name"": ""Xiyuan Ren"", ""orcid"": ""https://orcid.org/0000-0002-7719-7695"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Joseph Y.J. Chow"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Venktesh Pandey"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Linfei Yuan"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
2568,Modelling aggregate travel behaviour over time in the absence of panel data: methods and a case study from Colombia,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105036,https://doi.org/10.1016/j.tra.2026.105036,https://doi.org/10.1016/j.tra.2026.105036,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105036,Victor Cantillo-Garcia,"[""Victor Cantillo-Garcia""]","[{""name"": ""Victor Cantillo-Garcia"", ""orcid"": ""https://orcid.org/0000-0003-3101-6825"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Chiara Calastri"", ""orcid"": ""https://orcid.org/0000-0002-2972-661X"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Haiyan Liu"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Stephane Hess"", ""orcid"": ""https://orcid.org/0000-0002-3650-2518"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
2560,Navigating artificial intelligence risk: Investigating intention to adopt driverless vehicles through an extended technology acceptance model,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105041,https://doi.org/10.1016/j.tra.2026.105041,https://doi.org/10.1016/j.tra.2026.105041,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105041,Weiwei Zhu,"[""Fangbin Wang""]","[{""name"": ""Weiwei Zhu"", ""orcid"": """", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Yingwen Jiao"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Fangbin Wang"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]","[""Hefei University of Technology""]",2026-05-23 03:40:21,2026-05-23 03:40:21
2564,NeuralMetric: An accurate and efficient real-time safety metric for automated driving systems,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105019,https://doi.org/10.1016/j.tra.2026.105019,https://doi.org/10.1016/j.tra.2026.105019,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105019,Xintao Yan,"[""H Liu""]","[{""name"": ""Xintao Yan"", ""orcid"": ""https://orcid.org/0000-0002-0569-5628"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Haowei Sun"", ""orcid"": ""https://orcid.org/0000-0002-0232-117X"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Jialeng Ni"", ""orcid"": ""https://orcid.org/0009-0005-8710-2695"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Haojie Zhu"", ""orcid"": ""https://orcid.org/0000-0002-1931-5681"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Shuo Feng"", ""orcid"": ""https://orcid.org/0000-0002-2117-4427"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Henry X. Liu"", ""orcid"": ""https://orcid.org/0000-0002-3685-9920"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]","[""University of Hong Kong"", ""University of Michigan"", ""Tsinghua University"", ""Michigan Department of Transportation""]",2026-05-23 03:40:21,2026-05-23 03:40:21
2584,New metrics and estimates of travel time reliability using large passive datasets,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105021,https://doi.org/10.1016/j.tra.2026.105021,https://doi.org/10.1016/j.tra.2026.105021,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105021,Shihan Lin,"[""Cinzia Cirillo""]","[{""name"": ""Shihan Lin"", ""orcid"": ""https://orcid.org/0000-0003-3469-1746"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Erika Spissu"", ""orcid"": """", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Cinzia Cirillo"", ""orcid"": ""https://orcid.org/0000-0002-5167-0413"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]","[""University of Maryland, College Park""]",2026-05-23 03:40:21,2026-05-23 03:40:21
2589,Optimal railway freight subsidy scheme for hinterland container transportation network considering carbon tax and shippers’ choice behavior,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,A2,相关高水平论文锚点,2026,10.1016/j.tra.2026.105000,https://doi.org/10.1016/j.tra.2026.105000,https://doi.org/10.1016/j.tra.2026.105000,"openalex,crossref",https://doi.org/10.1016/j.tra.2026.105000,Yunqiang Wu,"[""Yunqiang Wu""]","[{""name"": ""Yunqiang Wu"", ""orcid"": ""https://orcid.org/0000-0002-3082-2537"", ""position"": ""first"", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Lichao Zhu"", ""orcid"": ""https://orcid.org/0000-0003-3771-8561"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}, {""name"": ""Rong Zhang"", ""orcid"": ""https://orcid.org/0000-0002-2957-5444"", ""position"": """", ""is_corresponding"": false, ""affiliations"": []}]",[],2026-05-23 03:40:21,2026-05-23 03:40:21
